Gene	Cluster
Sparcl1	Cluster_11
Fbrsl1	Cluster_11
Ttc28	Cluster_11
Grk3	Cluster_11
Dtx1	Cluster_11
Rhof	Cluster_11
Phkg1	Cluster_11
Hip1	Cluster_11
Ttyh3	Cluster_11
Gna12	Cluster_11
Mmd2	Cluster_11
Stard13	Cluster_11
Smo	Cluster_11
Hipk2	Cluster_11
Tbxas1	Cluster_11
Skap2	Cluster_11
Adcyap1r1	Cluster_11
Prdm5	Cluster_11
Gng12	Cluster_11
Tcf7l1	Cluster_11
Eva1a	Cluster_11
Nat8	Cluster_11
Tprkb	Cluster_11
Antxr1	Cluster_11
Mgll	Cluster_11
Aldh1l1	Cluster_11
Lrig1	Cluster_11
Mitf	Cluster_11
Ttll3	Cluster_11
Slc6a11	Cluster_11
Hrh1	Cluster_11
Vgll4	Cluster_11
Washc2	Cluster_11
Hdhd5	Cluster_11
Cecr2	Cluster_11
Slc25a18	Cluster_11
Rimklb	Cluster_11
Tspan9	Cluster_11
Tulp3	Cluster_11
Etv6	Cluster_11
Eps8	Cluster_11
Slco1c1	Cluster_11
Ldhb	Cluster_11
Sox5	Cluster_11
Itpr2	Cluster_11
Hif3a	Cluster_11
Apoe	Cluster_11
Slc7a10	Cluster_11
Ttc23	Cluster_11
Rgma	Cluster_11
Akap13	Cluster_11
Zfand6	Cluster_11
Folh1	Cluster_11
Arrb1	Cluster_11
Mical2	Cluster_11
Tead1	Cluster_11
Spon1	Cluster_11
Sox6	Cluster_11
Tmc7	Cluster_11
Vps35l	Cluster_11
Gprc5b	Cluster_11
Fgfr2	Cluster_11
Htra1	Cluster_11
Ctbp2	Cluster_11
Dock1	Cluster_11
Agpat5	Cluster_11
Slc20a2	Cluster_11
Mfhas1	Cluster_11
Trmt9b	Cluster_11
Slc7a2	Cluster_11
Wwc2	Cluster_11
Palld	Cluster_11
Ncan	Cluster_11
Slc27a1	Cluster_11
Nwd1	Cluster_11
Slc10a7	Cluster_11
Gab1	Cluster_11
Nfix	Cluster_11
Zfp423	Cluster_11
Kifc3	Cluster_11
2310022B05Rik	Cluster_11
Pdgfd	Cluster_11
Yap1	Cluster_11
Arhgap42	Cluster_11
St3gal4	Cluster_11
Hepacam	Cluster_11
Tbcel	Cluster_11
Il18	Cluster_11
Acsbg1	Cluster_11
Rcn2	Cluster_11
Tspan3	Cluster_11
Smad3	Cluster_11
Mras	Cluster_11
Cspg5	Cluster_11
Myrip	Cluster_11
Ppp1r14c	Cluster_11
Plekhg1	Cluster_11
Reps1	Cluster_11
Nhsl1	Cluster_11
Epb41l2	Cluster_11
L3mbtl3	Cluster_11
Lama2	Cluster_11
Echdc1	Cluster_11
Ddo	Cluster_11
Gja1	Cluster_11
Psap	Cluster_11
Agpat3	Cluster_11
Appl2	Cluster_11
Rfx4	Cluster_11
Timp3	Cluster_11
Chpt1	Cluster_11
Fgd6	Cluster_11
Acss3	Cluster_11
Cs	Cluster_11
Limk2	Cluster_11
Egfr	Cluster_11
Meis1	Cluster_11
Ugp2	Cluster_11
Wdpcp	Cluster_11
Sh3pxd2b	Cluster_11
Slc22a4	Cluster_11
Acsl6	Cluster_11
Sparc	Cluster_11
Atp1b2	Cluster_11
Nxn	Cluster_11
Pipox	Cluster_11
Crlf3	Cluster_11
Vezf1	Cluster_11
Cuedc1	Cluster_11
Hlf	Cluster_11
Stxbp4	Cluster_11
Tom1l1	Cluster_11
Gna13	Cluster_11
Fam20a	Cluster_11
Map2k6	Cluster_11
Ttyh2	Cluster_11
Grin2c	Cluster_11
Pcyt2	Cluster_11
Fam228b	Cluster_11
Ntsr2	Cluster_11
Hbp1	Cluster_11
Agmo	Cluster_11
Zfp277	Cluster_11
Slc25a21	Cluster_11
Zfp36l1	Cluster_11
Galnt16	Cluster_11
Dpf3	Cluster_11
Ston2	Cluster_11
Ccdc88c	Cluster_11
Clmn	Cluster_11
Eif5	Cluster_11
Itgb8	Cluster_11
Gli3	Cluster_11
Zkscan3	Cluster_11
Gpld1	Cluster_11
Rreb1	Cluster_11
Hivep1	Cluster_11
Kif13a	Cluster_11
Rhobtb3	Cluster_11
Arhgef28	Cluster_11
Nim1k	Cluster_11
Fam107a	Cluster_11
Usp54	Cluster_11
Camk2g	Cluster_11
Lrmda	Cluster_11
Dlg5	Cluster_11
Zmiz1	Cluster_11
Zcchc24	Cluster_11
Itih3	Cluster_11
Peli2	Cluster_11
Ndrg2	Cluster_11
Gjb6	Cluster_11
Extl3	Cluster_11
Clu	Cluster_11
Diaph3	Cluster_11
Fbxl3	Cluster_11
Ednrb	Cluster_11
Gpc5	Cluster_11
Dnajc3	Cluster_11
Clybl	Cluster_11
Selenop	Cluster_11
Dab2	Cluster_11
Lifr	Cluster_11
Slc1a3	Cluster_11
Nadk2	Cluster_11
Myo10	Cluster_11
Cpq	Cluster_11
Stk3	Cluster_11
Baalc	Cluster_11
Zfpm2	Cluster_11
Zhx2	Cluster_11
Adcy8	Cluster_11
Cyp2d22	Cluster_11
Parvb	Cluster_11
Phf21b	Cluster_11
5031439G07Rik	Cluster_11
Ttll8	Cluster_11
Abcd2	Cluster_11
Dbx2	Cluster_11
Rapgef3	Cluster_11
Aifm3	Cluster_11
Prodh	Cluster_11
Etv5	Cluster_11
St6gal1	Cluster_11
Atp13a5	Cluster_11
Atp13a4	Cluster_11
Tmem44	Cluster_11
Itgb5	Cluster_11
Hacd2	Cluster_11
Lrrc58	Cluster_11
Nrip1	Cluster_11
Jam2	Cluster_11
Lix1	Cluster_11
Caskin1	Cluster_11
Pde9a	Cluster_11
Cbs	Cluster_11
Pla2g7	Cluster_11
Vegfa	Cluster_11
Ccnd3	Cluster_11
Daam2	Cluster_11
Pdzph1	Cluster_11
Rab31	Cluster_11
Ltbp1	Cluster_11
Epas1	Cluster_11
Rhoq	Cluster_11
Zfp438	Cluster_11
Colec12	Cluster_11
Abhd3	Cluster_11
Cables1	Cluster_11
Osbpl1a	Cluster_11
Zfp521	Cluster_11
Aqp4	Cluster_11
Ctnna1	Cluster_11
Psd2	Cluster_11
Fgf1	Cluster_11
Mcc	Cluster_11
Tnfaip8	Cluster_11
Aldh7a1	Cluster_11
Megf10	Cluster_11
Mro	Cluster_11
Gm9925	Cluster_11
Zfp516	Cluster_11
Pcx	Cluster_11
Asrgl1	Cluster_11
Fads2	Cluster_11
Fads1	Cluster_11
Rorb	Cluster_11
Klf9	Cluster_11
Ptar1	Cluster_11
Tjp2	Cluster_11
Kank1	Cluster_11
Glis3	Cluster_11
Ak3	Cluster_11
Stambpl1	Cluster_11
Plce1	Cluster_11
Scd2	Cluster_11
Mxi1	Cluster_11
Gpam	Cluster_11
Tcf7l2	Cluster_11
Shroom4	Cluster_11
Lonrf3	Cluster_11
Lamp2	Cluster_11
Tmem47	Cluster_11
Gk	Cluster_11
Phka1	Cluster_11
Shroom2	Cluster_11
Sat1	Cluster_11
Sulf1	Cluster_12
Slco5a1	Cluster_12
Nab1	Cluster_12
Pard3b	Cluster_12
Nrp2	Cluster_12
Ikzf2	Cluster_12
Ramp1	Cluster_12
Atp2b4	Cluster_12
Pcp4l1	Cluster_12
Pld5	Cluster_12
Ptpn14	Cluster_12
Prkcq	Cluster_12
Ntng2	Cluster_12
Med27	Cluster_12
Dab2ip	Cluster_12
Pde11a	Cluster_12
Itgav	Cluster_12
Dgkz	Cluster_12
Cds2	Cluster_12
Tox2	Cluster_12
Tshz2	Cluster_12
Gpr149	Cluster_12
Col11a1	Cluster_12
Snx7	Cluster_12
Frmpd1	Cluster_12
Grin3a	Cluster_12
Adamtsl1	Cluster_12
Prkaa2	Cluster_12
Pik3r3	Cluster_12
Casz1	Cluster_12
Rgs12	Cluster_12
N4bp2	Cluster_12
Prkg2	Cluster_12
Arhgap24	Cluster_12
Fbrsl1	Cluster_12
Sez6l	Cluster_12
Grk3	Cluster_12
Cabp1	Cluster_12
Cux2	Cluster_12
Glt1d1	Cluster_12
Tac1	Cluster_12
Nxph1	Cluster_12
Wnt2	Cluster_12
Trim24	Cluster_12
Hipk2	Cluster_12
Dennd2a	Cluster_12
Osbpl3	Cluster_12
Prok2	Cluster_12
Rad52	Cluster_12
Iqsec3	Cluster_12
Prmt8	Cluster_12
Rerg	Cluster_12
Ldhb	Cluster_12
Ryr1	Cluster_12
Zfp536	Cluster_12
Stard5	Cluster_12
Folh1	Cluster_12
Eif4g2	Cluster_12
Tead1	Cluster_12
Plekha7	Cluster_12
Gpr26	Cluster_12
Tcerg1l	Cluster_12
Fat1	Cluster_12
Npy5r	Cluster_12
Npy1r	Cluster_12
Naf1	Cluster_12
Sipa1l2	Cluster_12
Bmper	Cluster_12
Cdon	Cluster_12
Tmem266	Cluster_12
Megf11	Cluster_12
Eef1a1	Cluster_12
Pxylp1	Cluster_12
Cpne4	Cluster_12
Cacna2d2	Cluster_12
Stac	Cluster_12
Scn5a	Cluster_12
Ust	Cluster_12
Tmem200a	Cluster_12
Pkib	Cluster_12
Nt5dc3	Cluster_12
Limk2	Cluster_12
Purb	Cluster_12
Vstm2a	Cluster_12
B3gnt2	Cluster_12
Trim17	Cluster_12
Pitpnm3	Cluster_12
5530401A14Rik	Cluster_12
Ppm1e	Cluster_12
Ankfn1	Cluster_12
Ahr	Cluster_12
Baz1a	Cluster_12
Itgb8	Cluster_12
Tmem196	Cluster_12
Rreb1	Cluster_12
Hivep1	Cluster_12
Auh	Cluster_12
Rhobtb3	Cluster_12
Serinc5	Cluster_12
Wdr41	Cluster_12
Adamts6	Cluster_12
Isl1	Cluster_12
Gng2	Cluster_12
Cab39l	Cluster_12
Tnfrsf19	Cluster_12
Dock5	Cluster_12
Ppp3cc	Cluster_12
Itm2b	Cluster_12
Sntb1	Cluster_12
Cacng2	Cluster_12
Cacna1i	Cluster_12
Kcnh3	Cluster_12
Fstl1	Cluster_12
Drd3	Cluster_12
Sidt1	Cluster_12
Nectin3	Cluster_12
Crybg3	Cluster_12
Pros1	Cluster_12
Grik1	Cluster_12
Hunk	Cluster_12
Clic6	Cluster_12
Kcnj6	Cluster_12
Chd1	Cluster_12
Mdga1	Cluster_12
Abcg1	Cluster_12
St6gal2	Cluster_12
Greb1l	Cluster_12
Asxl3	Cluster_12
Reep5	Cluster_12
Sema6a	Cluster_12
Slc12a2	Cluster_12
Myo5b	Cluster_12
Zbtb7c	Cluster_12
Pcsk5	Cluster_12
Vldlr	Cluster_12
Glis3	Cluster_12
Crtac1	Cluster_12
Nhlrc2	Cluster_12
Shroom4	Cluster_12
Pcdh19	Cluster_12
Mid2	Cluster_12
Trpc5	Cluster_12
Rtl4	Cluster_12
Rragb	Cluster_12
Ap1s2	Cluster_12
Col19a1	Cluster_13
Bend6	Cluster_13
Uggt1	Cluster_13
Kansl3	Cluster_13
Actr1b	Cluster_13
Mrps9	Cluster_13
Gpr45	Cluster_13
Mfsd6	Cluster_13
Ankrd44	Cluster_13
Orc2	Cluster_13
Trak2	Cluster_13
Als2	Cluster_13
Pnkd	Cluster_13
Slc4a3	Cluster_13
Scg2	Cluster_13
Sphkap	Cluster_13
St8sia4	Cluster_13
Ubxn4	Cluster_13
Pfkfb2	Cluster_13
Mfsd4a	Cluster_13
Nek7	Cluster_13
Kif26b	Cluster_13
Rcor3	Cluster_13
Usp6nl	Cluster_13
Fbh1	Cluster_13
Pdss1	Cluster_13
Nxph2	Cluster_13
Miga2	Cluster_13
Ncs1	Cluster_13
Angptl2	Cluster_13
Lhx6	Cluster_13
Ppp6c	Cluster_13
Zeb2	Cluster_13
Lypd6b	Cluster_13
Ttc21b	Cluster_13
Metap1d	Cluster_13
Agps	Cluster_13
Madd	Cluster_13
Syt13	Cluster_13
Hsd17b12	Cluster_13
Tcp11l1	Cluster_13
Qser1	Cluster_13
Fmn1	Cluster_13
Gpr176	Cluster_13
Eif2ak4	Cluster_13
Disp2	Cluster_13
Snap23	Cluster_13
Slc24a5	Cluster_13
Stard7	Cluster_13
Mrps5	Cluster_13
Rnf24	Cluster_13
Cds2	Cluster_13
Btbd3	Cluster_13
Esf1	Cluster_13
Ndufaf5	Cluster_13
Kif16b	Cluster_13
Naa20	Cluster_13
Napb	Cluster_13
Kif3b	Cluster_13
Eif2s2	Cluster_13
Ggt7	Cluster_13
Acss2	Cluster_13
Uqcc1	Cluster_13
Tox2	Cluster_13
Rims4	Cluster_13
Ywhab	Cluster_13
Ncoa3	Cluster_13
Sulf2	Cluster_13
Dok5	Cluster_13
Gnas	Cluster_13
Gm14393	Cluster_13
Stmn3	Cluster_13
Stmn2	Cluster_13
Nceh1	Cluster_13
Kcnmb2	Cluster_13
Zfp639	Cluster_13
Mfn1	Cluster_13
Usp13	Cluster_13
Ccdc39	Cluster_13
Elf2	Cluster_13
Naa15	Cluster_13
Trpc4	Cluster_13
Selenot	Cluster_13
Gmps	Cluster_13
Pdcd10	Cluster_13
Serpini1	Cluster_13
Fnip2	Cluster_13
Sh3d19	Cluster_13
Syt11	Cluster_13
Sv2a	Cluster_13
Rnf115	Cluster_13
Bcl9	Cluster_13
Kcna2	Cluster_13
Sars	Cluster_13
Ndst3	Cluster_13
Manba	Cluster_13
Sh3glb1	Cluster_13
Wls	Cluster_13
Chchd7	Cluster_13
Calb1	Cluster_13
Ccnc	Cluster_13
Ndufaf4	Cluster_13
Unc13b	Cluster_13
Grin3a	Cluster_13
Frmd3	Cluster_13
Lurap1l	Cluster_13
Mpdz	Cluster_13
Ttc39b	Cluster_13
Caap1	Cluster_13
Plaa	Cluster_13
Prkaa2	Cluster_13
Ttc4	Cluster_13
Lrp8	Cluster_13
Btf3l4	Cluster_13
Rab3b	Cluster_13
Eps15	Cluster_13
Elavl4	Cluster_13
Mycbp	Cluster_13
Inpp5b	Cluster_13
Epha10	Cluster_13
Yars	Cluster_13
Oprd1	Cluster_13
Man1c1	Cluster_13
Ubr4	Cluster_13
Pex14	Cluster_13
Acot7	Cluster_13
Chd5	Cluster_13
Plch2	Cluster_13
Atad3a	Cluster_13
Pex1	Cluster_13
Cfap69	Cluster_13
Zfp804b	Cluster_13
Sema3a	Cluster_13
Agap3	Cluster_13
Rheb	Cluster_13
Yes1	Cluster_13
Afap1	Cluster_13
Hs3st1	Cluster_13
Lgi2	Cluster_13
Anapc4	Cluster_13
Sel1l3	Cluster_13
Tbc1d1	Cluster_13
Ociad1	Cluster_13
Lnx1	Cluster_13
Sparcl1	Cluster_13
Lrrc8b	Cluster_13
Zfp326	Cluster_13
Brdt	Cluster_13
Btbd8	Cluster_13
Cplx1	Cluster_13
Ttc28	Cluster_13
Grk3	Cluster_13
Cabp1	Cluster_13
Srrm4	Cluster_13
Taok3	Cluster_13
Rph3a	Cluster_13
Cux2	Cluster_13
Ppp1cc	Cluster_13
Tmem132c	Cluster_13
Clip2	Cluster_13
Ywhag	Cluster_13
Col26a1	Cluster_13
Elfn1	Cluster_13
Cyth3	Cluster_13
N4bp2l1	Cluster_13
Nxph1	Cluster_13
Zfp800	Cluster_13
Ccdc136	Cluster_13
Chrm2	Cluster_13
Zfp398	Cluster_13
Osbpl3	Cluster_13
Gars	Cluster_13
Adcyap1r1	Cluster_13
Vopp1	Cluster_13
Immt	Cluster_13
Gfpt1	Cluster_13
Grip2	Cluster_13
Slc25a26	Cluster_13
Uba3	Cluster_13
Mitf	Cluster_13
Pdzrn3	Cluster_13
Pparg	Cluster_13
Iqsec3	Cluster_13
Clstn3	Cluster_13
Etv6	Cluster_13
Rerg	Cluster_13
Eps8	Cluster_13
St8sia1	Cluster_13
Sox5	Cluster_13
Bcat1	Cluster_13
Kras	Cluster_13
Stk38l	Cluster_13
Far2	Cluster_13
Ipo8	Cluster_13
Prkcg	Cluster_13
Cacng7	Cluster_13
Eml2	Cluster_13
Zfp260	Cluster_13
Zfp536	Cluster_13
Vstm2b	Cluster_13
Shank1	Cluster_13
Kcnc1	Cluster_13
Gas2	Cluster_13
Adamts17	Cluster_13
Iqgap1	Cluster_13
Cpeb1	Cluster_13
Ap3b2	Cluster_13
Tm6sf1	Cluster_13
Cemip	Cluster_13
Tmem126a	Cluster_13
Ppme1	Cluster_13
Nrip3	Cluster_13
Mical2	Cluster_13
Pde3b	Cluster_13
Sox6	Cluster_13
Plekha7	Cluster_13
Zkscan2	Cluster_13
Tacc2	Cluster_13
Acadsb	Cluster_13
Ppp2r2d	Cluster_13
Adgra1	Cluster_13
Zfp941	Cluster_13
Cars	Cluster_13
Cttn	Cluster_13
Cers4	Cluster_13
Tfdp1	Cluster_13
Ank1	Cluster_13
Wrn	Cluster_13
Mfhas1	Cluster_13
Asah1	Cluster_13
Slc25a4	Cluster_13
Acsl1	Cluster_13
Vegfc	Cluster_13
Fbxo8	Cluster_13
Galnt7	Cluster_13
Abce1	Cluster_13
Anapc10	Cluster_13
Tbc1d9	Cluster_13
Tox3	Cluster_13
Got2	Cluster_13
Nae1	Cluster_13
Nfatc3	Cluster_13
Slc7a6os	Cluster_13
Sf3b3	Cluster_13
Cntnap4	Cluster_13
Maf	Cluster_13
Usp10	Cluster_13
Sipa1l2	Cluster_13
Alkbh8	Cluster_13
Trpc6	Cluster_13
Olfm2	Cluster_13
Dnm2	Cluster_13
Eepd1	Cluster_13
Clmp	Cluster_13
Ubash3b	Cluster_13
Ube4a	Cluster_13
Nxpe4	Cluster_13
Zbtb16	Cluster_13
Dlat	Cluster_13
Npat	Cluster_13
Etfa	Cluster_13
Scamp5	Cluster_13
Cox5a	Cluster_13
Parp6	Cluster_13
Pkm	Cluster_13
Myo1e	Cluster_13
Mindy2	Cluster_13
Tmem30a	Cluster_13
Hmgn3	Cluster_13
Tmem108	Cluster_13
Cacna2d2	Cluster_13
Lrrfip2	Cluster_13
Osbpl10	Cluster_13
Azi2	Cluster_13
Oxsr1	Cluster_13
Myrip	Cluster_13
Reps1	Cluster_13
Ccdc28a	Cluster_13
Eya4	Cluster_13
Stx7	Cluster_13
Moxd1	Cluster_13
Akap7	Cluster_13
Tspyl4	Cluster_13
Sgpl1	Cluster_13
Ube2d1	Cluster_13
Dip2a	Cluster_13
Dazap1	Cluster_13
Atcay	Cluster_13
Aldh1l2	Cluster_13
Washc4	Cluster_13
Nt5dc3	Cluster_13
Igf1	Cluster_13
Gnptab	Cluster_13
Chpt1	Cluster_13
Ube2n	Cluster_13
Cep290	Cluster_13
Trhde	Cluster_13
Msrb3	Cluster_13
Tbc1d30	Cluster_13
Tbk1	Cluster_13
Atp5b	Cluster_13
Limk2	Cluster_13
Pla2g3	Cluster_13
Ap1b1	Cluster_13
Purb	Cluster_13
Adcy1	Cluster_13
Vwc2	Cluster_13
Vstm2a	Cluster_13
Cnrip1	Cluster_13
Slc1a4	Cluster_13
Mdh1	Cluster_13
Pnpt1	Cluster_13
Gabra1	Cluster_13
Zfp62	Cluster_13
Mapk9	Cluster_13
Rufy1	Cluster_13
Acsl6	Cluster_13
Shisa6	Cluster_13
Zbtb4	Cluster_13
Fgf11	Cluster_13
Pitpnm3	Cluster_13
Mettl16	Cluster_13
Cpd	Cluster_13
Coro6	Cluster_13
Myo1d	Cluster_13
Aatf	Cluster_13
Rnft1	Cluster_13
Gdpd1	Cluster_13
Ppm1e	Cluster_13
Dynll2	Cluster_13
Arhgap23	Cluster_13
Stac2	Cluster_13
Cdc27	Cluster_13
Abca8b	Cluster_13
Abca5	Cluster_13
Ube2o	Cluster_13
Nploc4	Cluster_13
Mafg	Cluster_13
Kcns3	Cluster_13
Asap2	Cluster_13
Taf1b	Cluster_13
Sec23a	Cluster_13
Fkbp3	Cluster_13
Timm9	Cluster_13
Atp6v1d	Cluster_13
Synj2bp	Cluster_13
Dlst	Cluster_13
Ift43	Cluster_13
Tmed8	Cluster_13
Sptlc2	Cluster_13
Rala	Cluster_13
Pou6f2	Cluster_13
Zkscan3	Cluster_13
Tubb2a	Cluster_13
Smim13	Cluster_13
Hivep1	Cluster_13
Gfod1	Cluster_13
Rnf144b	Cluster_13
Iars	Cluster_13
Auh	Cluster_13
Simc1	Cluster_13
Zfp346	Cluster_13
Ubqln1	Cluster_13
Naa35	Cluster_13
Tut7	Cluster_13
Zfp458	Cluster_13
Ell2	Cluster_13
Rasgrf2	Cluster_13
Zfyve16	Cluster_13
Crhbp	Cluster_13
Iqgap2	Cluster_13
Fam169a	Cluster_13
Rad17	Cluster_13
Nln	Cluster_13
Adamts6	Cluster_13
Ankrd55	Cluster_13
Gng2	Cluster_13
Fam149b	Cluster_13
Camk2g	Cluster_13
Arhgef3	Cluster_13
Capn7	Cluster_13
Timm23	Cluster_13
Mapk1ip1l	Cluster_13
Fbxo34	Cluster_13
Slc7a8	Cluster_13
Xpo4	Cluster_13
Wdfy2	Cluster_13
Adra1a	Cluster_13
Ppp3cc	Cluster_13
Htr2a	Cluster_13
Uchl3	Cluster_13
Dzip1	Cluster_13
Ubac2	Cluster_13
Tm9sf2	Cluster_13
Lmbrd2	Cluster_13
Stk3	Cluster_13
Azin1	Cluster_13
Atp6v1c1	Cluster_13
Zfpm2	Cluster_13
Emc2	Cluster_13
Tmem65	Cluster_13
Adcy8	Cluster_13
Efr3a	Cluster_13
Mroh1	Cluster_13
Kifc2	Cluster_13
Cacng2	Cluster_13
Pacsin2	Cluster_13
Mpped1	Cluster_13
Cerk	Cluster_13
Yaf2	Cluster_13
Slc38a2	Cluster_13
Ccnt1	Cluster_13
Spats2	Cluster_13
Cers5	Cluster_13
Larp4	Cluster_13
Pou6f1	Cluster_13
Slc4a8	Cluster_13
Glyr1	Cluster_13
Smpd4	Cluster_13
Med15	Cluster_13
Klhl22	Cluster_13
Etv5	Cluster_13
Sst	Cluster_13
Tmem44	Cluster_13
Tfrc	Cluster_13
Rubcn	Cluster_13
Eaf2	Cluster_13
Polq	Cluster_13
Tfg	Cluster_13
Filip1l	Cluster_13
Dcbld2	Cluster_13
St3gal6	Cluster_13
Nrip1	Cluster_13
Usp25	Cluster_13
Usp16	Cluster_13
Grik1	Cluster_13
Hunk	Cluster_13
Kcnj6	Cluster_13
Fndc1	Cluster_13
Rsph3a	Cluster_13
Map3k4	Cluster_13
Flywch1	Cluster_13
Tbc1d24	Cluster_13
Abca3	Cluster_13
Syngr3	Cluster_13
Ergic1	Cluster_13
Pde9a	Cluster_13
Tnfrsf21	Cluster_13
Runx2	Cluster_13
Zfp318	Cluster_13
Satb1	Cluster_13
Kat2b	Cluster_13
St6gal2	Cluster_13
Slc25a23	Cluster_13
Ralbp1	Cluster_13
Akain1	Cluster_13
Spast	Cluster_13
Arhgef33	Cluster_13
Tmem178	Cluster_13
Plekhh2	Cluster_13
Socs5	Cluster_13
Mkx	Cluster_13
Greb1l	Cluster_13
Osbpl1a	Cluster_13
B4galt6	Cluster_13
Asxl3	Cluster_13
Elp2	Cluster_13
Fhod3	Cluster_13
Syt4	Cluster_13
Slc25a46	Cluster_13
Reep5	Cluster_13
Hspa9	Cluster_13
Fgf1	Cluster_13
Mcc	Cluster_13
Cep120	Cluster_13
Ablim3	Cluster_13
Spink10	Cluster_13
Napg	Cluster_13
Nars	Cluster_13
Afg3l2	Cluster_13
Myo5b	Cluster_13
Tmx3	Cluster_13
Rps6kb2	Cluster_13
Cox8a	Cluster_13
Slc3a2	Cluster_13
Ptar1	Cluster_13
Stambpl1	Cluster_13
Pank1	Cluster_13
Tm9sf3	Cluster_13
Got1	Cluster_13
Pcgf6	Cluster_13
Cacul1	Cluster_13
Csf2ra	Cluster_13
Syp	Cluster_13
Atp6ap2	Cluster_13
Lamp2	Cluster_13
Fmr1	Cluster_13
Gabra3	Cluster_13
Gk	Cluster_13
Apoo	Cluster_13
Maged1	Cluster_13
Las1l	Cluster_13
Taf1	Cluster_13
Cox7b	Cluster_13
Hdx	Cluster_13
Pcdh19	Cluster_13
Cstf2	Cluster_13
Il1rapl2	Cluster_13
Frmpd3	Cluster_13
Acsl4	Cluster_13
Rragb	Cluster_13
Phka2	Cluster_13
Ctps2	Cluster_13
Glra2	Cluster_13
Vxn	Cluster_14
Sulf1	Cluster_14
Eya1	Cluster_14
Ankrd44	Cluster_14
Rftn2	Cluster_14
Ikzf2	Cluster_14
Acsl3	Cluster_14
Sh3bp4	Cluster_14
Neu4	Cluster_14
Cdh20	Cluster_14
Cdh19	Cluster_14
Nckap5	Cluster_14
Tmem163	Cluster_14
Shisa4	Cluster_14
Kif21b	Cluster_14
Inava	Cluster_14
Nek7	Cluster_14
Lamc1	Cluster_14
Prrx1	Cluster_14
Mpzl1	Cluster_14
Atp1a2	Cluster_14
Prkcq	Cluster_14
Rsu1	Cluster_14
Zeb2	Cluster_14
Tanc1	Cluster_14
Fign	Cluster_14
Grb14	Cluster_14
Cobll1	Cluster_14
Galnt3	Cluster_14
Wipf1	Cluster_14
Itgav	Cluster_14
Calcrl	Cluster_14
Ldlrad3	Cluster_14
Slc1a2	Cluster_14
Abtb2	Cluster_14
Stard9	Cluster_14
Gatm	Cluster_14
Fbn1	Cluster_14
Shc4	Cluster_14
Eid1	Cluster_14
Rrbp1	Cluster_14
Rin2	Cluster_14
Acss1	Cluster_14
Soga1	Cluster_14
Matn4	Cluster_14
Sulf2	Cluster_14
Prex1	Cluster_14
Tshz2	Cluster_14
Bcas1	Cluster_14
Myt1	Cluster_14
Cyp7b1	Cluster_14
Pld1	Cluster_14
Elf2	Cluster_14
Sh3d19	Cluster_14
Bcan	Cluster_14
Syt11	Cluster_14
Chtop	Cluster_14
Otud7b	Cluster_14
Col11a1	Cluster_14
Ugt8a	Cluster_14
Pdlim5	Cluster_14
Ddah1	Cluster_14
Wls	Cluster_14
Car8	Cluster_14
Chd7	Cluster_14
Grin3a	Cluster_14
Abca1	Cluster_14
Ptbp3	Cluster_14
Cdk5rap2	Cluster_14
Mpdz	Cluster_14
Nfib	Cluster_14
Cyp2j6	Cluster_14
Nfia	Cluster_14
Plpp3	Cluster_14
Elavl4	Cluster_14
Pik3r3	Cluster_14
Igsf21	Cluster_14
Arhgef10l	Cluster_14
Sema3d	Cluster_14
Gsap	Cluster_14
0610040J01Rik	Cluster_14
Klhl5	Cluster_14
Ugdh	Cluster_14
Lnx1	Cluster_14
Pdgfra	Cluster_14
Prkg2	Cluster_14
Arhgap24	Cluster_14
Sparcl1	Cluster_14
Zfp326	Cluster_14
Zfp932	Cluster_14
Ttc28	Cluster_14
Sez6l	Cluster_14
Cux2	Cluster_14
Hip1r	Cluster_14
Clip2	Cluster_14
Hip1	Cluster_14
Gjc3	Cluster_14
Mmd2	Cluster_14
Stard13	Cluster_14
Nxph1	Cluster_14
Tes	Cluster_14
Cald1	Cluster_14
Trim24	Cluster_14
Hipk2	Cluster_14
Tbxas1	Cluster_14
Dennd2a	Cluster_14
Creb5	Cluster_14
Gng12	Cluster_14
Tgfa	Cluster_14
Mgll	Cluster_14
Mitf	Cluster_14
Lrrn1	Cluster_14
Vgll4	Cluster_14
Rimklb	Cluster_14
Cd9	Cluster_14
Etv6	Cluster_14
Eps8	Cluster_14
Sox5	Cluster_14
Itpr2	Cluster_14
Ppfibp1	Cluster_14
Cacng7	Cluster_14
Apoe	Cluster_14
Sirt2	Cluster_14
Zfp536	Cluster_14
Vstm2b	Cluster_14
Akap13	Cluster_14
Abhd2	Cluster_14
Polg	Cluster_14
Zfand6	Cluster_14
Ampd3	Cluster_14
Spon1	Cluster_14
Sox6	Cluster_14
Plpp4	Cluster_14
Tacc2	Cluster_14
Dock1	Cluster_14
Evi5l	Cluster_14
Elavl1	Cluster_14
Tmco3	Cluster_14
Tmem255b	Cluster_14
Rasa3	Cluster_14
Scrg1	Cluster_14
Ncan	Cluster_14
Slc10a7	Cluster_14
Gab1	Cluster_14
Gpt2	Cluster_14
Tox3	Cluster_14
Lpcat2	Cluster_14
Pllp	Cluster_14
Cfap20	Cluster_14
Csnk2a2	Cluster_14
Fa2h	Cluster_14
Sipa1l2	Cluster_14
